323	16 68 71 87 139 154 184
15 24	15 27 84 89 100 102
42 44 58	18 27 41 57 83 91 106 109 135 137 146 184 185 227 258 283
216	23 44 45 55 89 133
17 51	15 44 49 67
87 171	16 63 68 86 87 100 102 116 139 208 223
44	15 17 24 41 67 69 85 87 162 191 207 245 337
45	10 15 27 41 116 118
59	15 16 44 67 76 89 134 179
6 35	18 27 41 83 110 120 135 227
12 45	12 68
10 17 49	15 34 38 51 100 102 251
0	24 68 69 71 77 78 90
95	4 30 44 133 208
6	16 78 83 118 119 379
0 4	2 6 8 9 32 33 38 44 46 54 67 80 142 148 299
6	21 40 58 77 78 124 130 162 167 190 191 305
5	30 41 51 73 75 78 83 87 108 116 156 221 227 383
67 154	10 15 16 27 32 33 38 46 54 61 68 89 90 94 116 136 203
17 19 20	23 66 72 189 371
35 44 150	16 57 116 283
53	37 48 60 173 190
30	16 27 80 89 350 384
59 219	88 189 463 464
80	15 18 41 66 68 89 275
172	32 71
55	83 90 100 102
12	75 108 146
57	0 3 5 15 23 26 38 54 232
1	12 26 150 197 207
133	98 136 530
23 103	16 78 101 154
32 79	0 15 24 27 54 94
31	15 68 109 116 137 223 510 532 533
95	16 44 83 111 180
99	24 30 51 66 71 275
6	15 41 80 83 111 118 156
0 7	362
28	7 15 25 37 38 54 83 90 116 118 133 203 422
190	6 88 130 376
48 68 76	25 44 59 67 90 148 161 217 476 488
17 46	2 6 15 44 46 67 155 306
1	8 15 23 24 27 29 80 87 100 102 156 161 404
1	12 15 38 66 68 71
7	17 27 89 101 114
6	10 16 154
76 117	0 15 16 32 37 39 41 54 100 102 315
25	94 100 102
20 22	37 48 50 60 125 126 127 130 132
43	78 120 162 191
6 110	27 120 158 162 191 202 220 421 448 484
3	15 24 30 51 71 81 85 135 150 203 251
14 51	15 17 27 41 85 103
1	15 27 68 80 89 161 295 386
7	0 7 9 15 17 25 38 46 51 54 67 80 101 153
110	27 41 48
44	27 41 71 112 143 186 203 277
0	77 83 300 301
28	46
12	8 12 46 49 230 409
1	54 85 144 206
54	19 25 41 45 54
43	4 15 16 33 54 67 73 89 101 171 212 311 365 511
37 83	10 15 26 37 45 46 177 252
25	6 93 98
4	9
19	15 16 27 45 89
72	15 33 405
0 1 12 49 55	0 7 15 28 32 33 38 50 54 94 100 102 240
20 142	16 32 56 68 149
25	16 32 33 73 100 102 171 297 365
164	15 27 33 41 47 116
17	15 17 27 67 76 80 133 178 295 433
9 54	19 57 66 138 250
34	15 16 27 41 59 68 78 89 116
10	15 41 89 275
15	12 15 17 27 41 43 85 116
60	24 27 41 75 77 91 116
17	13 48 50 362
185	15 26 45 54 59 156 488
103	15 16 27 32 68 89 109 185 223 372 457
6	187 280 372 457
127	17 26 41 59 61 67 113 115 120
25	33 67 130 192 206 281 318 365 449
21 57 70 104	108 117 118
0	48 50 56 60 362
68	15 41 45 54 71 228
15 80	8 12 24 27 28 38 69 116 133 135 208 212 218
6	8 67 69 78 120 158 162 191 221 264 421 484
88 170	36 37 41 54 55 59 61 76 90 103 148 184 239 347
124	58 126 243
1 32	43 44 48 49 130 152 159 272
66	15 27 30 41 118 275
1	15 23 45 366
1 83	8 48 50 60 124 130 131 306 479 656
1 7 45	8 11 12 15 16 23 25 37 41 44 49 67 71 78 80 112 120 180 181 203 295
13	24 40 54 106 108 109 149 172 185 300 301 332 438
150	10 15 16 18 41 45 136 210 211
125 158	422
28	133 275
11 35 80 116 168	107 116 275
80	15 88 144 553
21 61 106	16 32 68 87 89 385 448
64	15 16 18 27 41 45 68 78 83 89 91 110 116 137
89	60
6	17 27 30 135 218
6 59 112	48 77 78 124 144 206
19 22	239 309 423
17	8 15 25 38 45 49 67
32	7 15 25 54 101 275
6 163	8 16 52 107
15	15 83 84 119 121
35	83 91 94 226 227 283
6	27 41 57 68 89
16	2 26 71 78 103 150 162 191 197 207 212 347 353 354 355 677
80	15 16 17 27 59 78 89 101 218
6 183	16
1 14 57	15 16 27 32 41
11 12 82	8 15 24 28 30 116 118 150 156 182 207
1	13 15 18 24 37 46 78
15	15 118
1	27 67 78 114 120 133 161 180 181
60	15 75 188
6 223	89 156
66	15 16 18 25 27 37 41 46 54 57 61 89 100 101 102 110 118 143 178 186 203 295 364
60	86 248
1 53	8 26 39 40 48 50 58 60 83 122 153 165 264
256	37 40 60 311
4 17	7 13 27 45 46 147 362
53	6 39 42 48 49 50 54 60 130
42 95 96	41 63 458
23	15 88 463 464
184	15 41 83 111 118
104	75 78 108 118 164
1 37	38 49 71 80 178 248
37	23 51 100 102 111 316
50	0 15 16 27 32 38 54 66 68 71 90 135
1	8 16 41 66
1	12 15 24 46 80 100 102 349
0	9 28 32 90 116 298
1 99	9 15 16 24 28 366 431
42	15 16 27 41 45 57 160 178 185 210 239 250 256 453
80	15 27 76 88 108 116 135 179 218
0 6 22 108	2 15 24 32 33 54 71 80 81 94 156 161 197
15 24	16 17 73 75 77 78 84 85 87 108 117 119 129 169 202 204 207 350
1 14	15 17 24 25 27 28 30 32 71 80 94 101 161
16 27 67 109	8 9 10 16 17 30 33 37 40 54 61 67 87 90 94 100 102 103 108 120 140 162 173 180 181 186 190 191 192 193 194 195 206 270 281 311 365 521
68	15 41 45 116 118
15	41 80 83 85 118
41	8 24 27 28 85 111
1 37	477
14 15	8 15 16 24 27 32 41 68 85 89 116 119 207 216
1	4 38 50 59 71 130 152 231
124	16 36 67 101 108 625
15 34	12 15 54 83 89 116
1	9 12 16 18 23 26 29 32 41 45 68 89 136
1	2 5 6 15 37 80 86
15	85 160
4	8 15 43 79 82
23	17 32 87 101 108 120
6	16 41 52 80 147
43	24 27 28 30 76 78 87 114 135 150 207 218
54 78	50 60 83 91 94 96 165 206
9	0 7 38 46
67	15 25 37 38 41 46 54 59 61 83 89 116 133 422
14	12 15 17 85 112 203 234 259
0	186
127	54
16	48
1 15 17	13 85 87
45 81 116	12 16 27 32 41 68 71 87 103 116 160 189 202 424 479
15	15 27 41 45 85
6 17	17 27 41 71 116 119 120 216
14	15 25 37 38 89 202 340
54	12 41 50 67 214
25	6 67 93 155 274
136	15 24 27 28 32 33 39 41 54 85 116 135 207
89	73 107 130 171 200 391 448
64	15 18 41 83 90 100 102 250
77	483
1	8 9 10 12 15 18 24 26 27 32 45 57 68 116 211 295 366
113 230	19 48 50 60 126 130 131 159 171 201 209 225 410 448
1	60 107 146
4 17	7 15 26 27 38 41 45 49
83	15 50 80 318
53 54	60 186 190 243
45	9 27 41 75 180 189
15	15 16 38 41 46 51 85 89 161 251
37	487
164	46 130
28 118	0 24 33 54 81 85 90 93 124 144 155 317 404 423 481
35 134	15 25 41 337
145	124 157
132	15 16 59 90 94 161 387
7 11	46
1 207	15 16 27 41 83 85 90 100 102 118
12 54	2 12 49 66 234
37	74 85
64	15 41 85 183 295 366
54	15 25 38 41 45 54 55 56 59 100 102
1 11 155	0 15 54 71 80 94 161
20	15 17 27 41 85 86 116 118
1	15 27 100 102 256 295 366
61	16 17 54 286 481
9	27 135 160
112	12 15 24 41 103 116 207 212
56 99	15 18 23 24 26 27 29 41 45 69 116
64	16 18 27 41 68 83 85 89 227
23 316	16 32
1	15 27 38 45 54 67 71 80 101 161 228
189	0 3 5 10 15 16 32 33 38 44 54 67 89 90 94 101 133 228
74	24 85 111 169 206 250 280 293
15	16 69 77 78 87 118
6 223	16
15 21 44 64 78 80 81	15 27 28 30 51 81 83 85 86 116
6 28	24 27 75 78 81 85 116 380
14	7 15 24 25 32 33 83 85 87
17 44 142	16 27 57 73 159 210 223 250
36	172 186 187 455
23	192 281
181	15 66 127 157 189 386
32	15 18 54 55 71 100 102 147 240
1	37 51 80 90 100 102 164 295
25	485
14 44	8 9 21 67 69 71 112 264 577
55	0 2 5 25 32 33 54 76 80 161 405
54	15 16 57 66 89 185
19 20	8 15 38 46 48 50 67 88 130 362
15	15 18 27 30 41 51 54 85 90 116 118 142
6	16 154
7 37 49 324	2 3 5 12 13 38 43 46 100 102 103 144 155 234 240 248 272
12 17 59	116 135 637
34	15 16 41 83 89 116 133
48	17 27 41 71 89 101 116 180 181
101	15 16 33
1	12 256 366
41	18 77 83 106 109 119 186 216 227 238 394
34	92
59 72	75 78 100 102 242
113 229	16 66 68 71
66	27 89 113 115 120 191
6	15 27 41 68 85 108 116 119 216
41	15 27 33 41 51 75 80 85 116 117 118 119 120 216
1 43	133 135 394
281	118
54	38 50 67 90 140
15 66	24 69 87 118 150 191 207
0 6 11	24 27 28 48 60 75 78 81 85 108 116 124 130 131 317 380 519
83	3 5 15 17 66 80 86 110 144 230 241 266 294 339
31	15 16 27 38 45 71 189
123 162	4 17 47 68 208 219 309 323 489
4	57 109 110 137 149 227
1 95	15 16 24 32 85 89 90 94 202
53	23 39 50 60 105 125 127
14	71 100 102 234 438
0	15 16 24 32 41 64 100 102
36 44	15 18 27 57 91 137 160 185 187 223 290 398 497
28 55	27 51 54 85 110 135 239 324
54	1 7 15 17 24 27 37 39 54 57 58 66 85 94 100 102 122 153 422
89	8 9 33 38 55 67 101 203 307 405 504
1	41 48 50 59 67 77 86 131 159 201 231 270 306 362 483 550
72	15 485
53 57	39 41 48 50 54 60 73 96 321
50	23 48 105 192 206 281 305 426
6	16 23 72 372 373
40	43 248
45 68	12 15 25 26 41 45 46 49 71 112
6	15 16 99 189 223
107	17 24 27 30 68 77 78 84 119 176 307 348 350 399 557
55	15 32 33 60 90 100 102 298
15 21 44	16 41 66 68 83 108 116 160
62 76	7 51 89 99
11 117	15 16 27 38 41 54 90 116 118 133 143 203
33	8 60
44	116
1 22	15 18 86 95 100 102 272
7	15 28 38 94
22 42	75 77 78 119 216 359 480
15 99 107	15 23 29 85 100 102 156 161 183
43	23 27 29 76 113 114 115 133 386 494
15	15 25 37 46 49 51 59 61 67 85 111 112 147 156 251
9 199	89 101 180 181 202 385
57	21 48 92 124 322
48	0 15 54 83 94 140 142 148 246 300 301 349
6 74	24 28 30 32 33 78 81 84 85 87 150 197 207
57	6 15 16 26 32 33 37 39 49 54 60 78 94 96 153 155 160 299 321
15 16 24 77	19 48 50 60 73 77 124 125 126 130 171 200
76	3 5 16 54 59 89 94 101 211
52	16 32 54 94 228
1 48	23 27 29 37 51 80 86 100 102
1 51	8 15 23 24 38 66 339
24	0 24 48 51 85 95 286
1 54	15 23 37 38 59 67 72 116 133 263 422
1	16 41 68 103 148 160 207 353 354 355
118	6 7 15 27 41 45 81 88 135
52	67 124 144 201 206
23	16 32 202
17	60 124 304
110	15 17 24 69 71 78 85 87 114 120 162 191 203 380
30	108 579
184	8 9 12 38 46 71 85
1	15 23 24 27 29 37 71 90 100 102 183 205 366
9	274
6	25 44 89 101 107
54	48 49 50 60 67 195 234 243 277 309
106	23 72 116 137
6 61 106	16 32 52 68 84 87 116 189
322	439
36	9 12 16 18 89 149 185
44	15 68 71 112 160 223 234 512
22	60 77 91 106 136 227
0 12	0 2 4 6 15 33 38 44 49 54 101 103 212
0 43	0 7 15 25 33 101 203
1 54 57	6 15 48 51 95 130 131 144 422 519
66 74	8 16 22 73 206
121	27 33 41 117 119 120 216
203	8 10 15 17 18 27 32 41 45 46 54 91 100 102 109 110 136 146 148 149 160 178 227 240 300 301 333 334
6	48 60 73 78 100 102 119 206 216 243 271
6 24 104	15 30 116 118
68 80	26 27 41 178 429
15 20	6 7 15 30 48 60 75 81 84 88 108 120 317 335
45	11 30 41
0	41 67 71 112 208 556
1	15 17 23 80 86 100 102 161 256 366
16	73 124 171 190 200
7 37	1 2 4 8 15 38 44 80 83 153 165 228 385
112	12 15 46 66 85 177
1 9	2 6 13 44 85 100 102 144 161
9 169	309 416
25	67 73 124 192 243
0 48 55	0 15 32 33 39 46 54 71 90 94 148 299
165	12 13 15 156
14	15 147 234 252
54	80 100 102 193 206
6	43 51
54	32 66 226 239 250 423
3	92 124
63	309 403
1 3 7 55 78 83	0 7 23 25 38 46 71 89 101 161
1	15 18 44 100 102 189 278 279
1 7	100 102
9	41 100 102 160 292 366
1 12 54	24 69 78 120 162 191 421
27 59 109	15 40 60 75 77 78 83 87 119 120 124 162 173 182 191 204 206 216 293 307
9	144 280 407
193	0 2 6 8 15 16 28 32 33 38 39 44 46 54 80 90 94 148 204 298 349 502
111 117	16 24 32
21	9 16 18 41 66 91 138 139 160 185
115	67 91 151 492
8	10 248 274
6	206
13	37 208
0	15 93 142 148
0	96 186
6 104	15 27 41 68 116 164
6	158 221 277
1 11 48 50 78 80 99	15 18 30 45 51 67 83 90 110 111 137 143 227 346
19	16 41 59 60 125 130 239 309
0	32 33 90 94 101 309
15	15 27 41 85 100 102 116 120 161
15	41 51 85 116
45 68 90	16 71 78 91 100 102 112 116 191 207 307
45	16 48 49 78 100 102 112 120 191 206
25	2 4 8 27 97
28 68	15 31 41 118 120 316
99	16 18 27 32 41 83 110 116 137 372 373 385
7 12 17	15 46 88 144 362
78	32 39
84 154	15 37 38 41 54 83 89 100 101 102 116 133
128	130
54	32 54 129 144 190
20	15 16 24 32 58 85 180 181 444
206	15 17 38 76 80
7	7 15 37 89 116 118
53 57	41 411 454
31	15 16 24 41 64 109 116 185 189
15 24 30 41 104	15 24 30 41 51 81 85 116 119 207 233 251
0	78 83 90
44	16 32 41 56 57 83 136 437
257	46 130
3	68 71 223
6 163	250 394
31	15 16 23 41 64 68 72 84 116 137 185 189
54	39 49 50 51 60 75 78 83 165 219
17 150	15 16 27 48 66 177
15	30 41 51
108	28 108 111 280
1 37	15 18 27 85 116
149	38 48 52 67 77 78 87 112 144 162 191 202 206 277 311
7	19 49 50 127
0 7	37 38 46 275
36	24 73 171 173 186 358
6	7 15 17 24 28 30
290	1 15 16 27 28 32 38 44 54 64 87 89 94 101 140 148 246 300 301 341
129	8 38 67 71 85 208
48	78 83 91 119 165 187 216 226 227 394
61	9 16 32 38 47 89
104	8 17 73 84 116 118 189
6	24 73 78 169 171 180 181 350
76	0
58	16 171
6	8 15 24 27 28 30 41 68 108 116 135 218
80	134 637
24	8 9 10 16 18 26 27 32 41 45 61 68 77 78 81 89 91 94 109 110 111 116 135 136 149 160 172 184 185 187 348 394
42 54	139 234
9	15 16 18 37 41 45 64 68 89 275
7 17	15 33 54 60 80 96
260	18 27 77 83 106 110 156 210 211 327
68	7 15 27 37 38 41 45 46 55 57 59 61 100 102 203 347
74	15 38 48 67 156
44	15 16 116
1	15 24 45 147 366 431
1	85 124 144 206
13 54	37 39 73 96 143 169 171 173 175 186 219 299 365
52	23 81 83 105 153 165
14	15 26 38 45 68 71 89 178 512
12	27 41 116 135 218
6	27 41 78 119 216
9	8 38 67
15	0 16 32 116 386
6 40	8 30 38 39 51 85 86 156 248
6 41	75 84 147 206 280
12	67 88 206
62	15 16 27 32 41 71 85 116
0 5 6 24 83 104 157	120 259
0 78	15 27 83 116
6	67 78 120
20 44 68 142	23 39 42 68 148 300 301 451 558 581
125	0 15 24 27 30 32 33 41 54 81 94 153
53	48 60 83 85 96 165
260	202 207
176	8 9 16 33 34 54 153 157 499
9	16 91 189
51	15 25 27 45 103
17	0 6
199	15 18 23 29 45 118 251 366 429
125	255
15	15 27 88 116 135 218 362
6	16 27 41 78 89 120
4	8 34
1 156	15 23 29 100 102 178 295
6 45 110	27 47 120 150
6 105	15 41 116 118
32	0 15 45 80 241
6 53	78 120 124 158 206 221 243 277 421 481 484
12 54 68	41 48 50 57 68 146 159 250
60	15 24 30 73 75 77 78 81 84 85 187 188
0	147
54	48 439
0 6 15 80	15 17 27 30 31 81 84 88 150 197 207 404
54 57	42 44 45 46 56 67
99	39 77 83 106 146 180 181 211 226 227 283 300 301 426
25	8 16 36 38 67 90 217
123	107
0 7	15 37 41 116
1	18 23 27 41 45 118 429
108	219 625
1 37 43 80	15 23 27 45 71 89 101
43	54 83 133 346
20	32 41 160 283 316
1	85 96
6 104	78 119 164 216 233
1	0 15 17 18 24 80 86 118 256 278 279 295
80	76
57 252	8 12 15 38 41 44 45 49 88
0 7	83
260	15 16 89 94 101 116 307 434
1	15 80 85 133
1	16 86 144
14	12 15 25 27 41 49 54 59 71 80 85
110	40 48 50 67 206 207 244
7 48 76	6 17 27 32 38 39 41 54 61 80 94 155 161 299
6 12 21	15 16 32 89 116
8	12 15 16 38 66 68 80 138
15	8 15 24 27 38 44 81 84 85 116
20	16 24 32 41 68 77 84 87 108 116 189
43 59	78 114 120
1 15 55	1 6 24 27 39 40 42 48 50 81 83 88 94 120 122 124 130 150 153 159 165 197 207 272 317 353 354 355 404
95	68 83 87 89 108 350
0 1 55	15 17 27 37 38 80 85 100 102 161 240
1	15 37 85 95 118 366
43	24 27 28 30 41 68 76 116 316
0	16 32 94 101 180 181 202
46	15 17 54
41	15 24 27 81 85 116 118
48	16 39 54 61 73 90 91 110 123 137 143 211 227 285 426 434 468 469
24 50	15 32 39 54 85 96 118 186
1	18 23 27 51 74 85 90 93 100 102 256 295 366
79 123	0 9 17 36
24	75 191
25	73
41 46	69 78 162 191 242
2	270
25	2 6 15 16 67 80 103 201 212 265 297 341 375 501
24 85	120 147 158 221 421 484
0 12 51 57 150	0 1 16 32 153 169 350 385
13	16 28 39 54 80 91 203
15	15 24 38 71 85 248
1 37	23 25 26 27 29 37 45 69 71 80 85 90 100 102 205 366 386
36	15 16 33 41 89 111 116 118 137 210 221 239
104	15 16 30 78 80 83 111 119 216
54	27 41 50 57 67 89 124 133 297 437
6	8 27 81 189
6 80 105	15 16 27 89 101 118 219 278 279
14 44	15 26 27 41 44 67 71 76 78 89 101 179
7	7 8 15 17 25 37 38 44 46 49 51 67 68 80
27 67 109	10 45 57 83 91 100 102 106 109 119 136 174 178 216 227 258 365
36 44	77 107 109 137 185 289 290 291 327 427 503
13	37 39 83 94 153 165 358
6	60 73 286 421 460
104	16 27 30 51 53 118 147 189 221
83	6 15 32 41 80 155 164
25	73 78 92 215
0	48 73
107	66 103
22	32 41 87 144 150 239 309
7	8 12 21 38 71 158 203 221 484
37 80	23 27 29 38 49 51 116 133 142 161 251
127	8 84 349
0 55	0 6 32 33 54 90
1	15 37 38 76 88 100 102 272 275
74 110	2 24 26 27 69 78 84 87 116 135 156 160 197 207 223 245 247
6	8 9 15 16 25 89
30 34	33 35 52 78 90 94
36 48 57 104	83 87 186 187 348
24 41	30 51 60 73 75 77 78 85 119 120 216
24	78 147 162 169 191 206 277
0	7 15 37 38 71 89
0	0 2 15 32 37 46 54 100 102 161
43	15 133 255 387
1 55	15 24 32 33 54 87 94
7	8 19 48 53 60 75 78 119 124 127 216 264
97	186 201 268
55	15 38 46 67 76 161
6	15 38 44 66 68
0 95	0 15 24 27 38 46 103 197 207 212
37	15 27 41 45 100 102 160 189 372 373 386
9	15 16 18 23 27 29 30 41 45 57 118 251 295 429
35 58	18 23 109 136 251 332 371 397 398 427 450 451 503
131	6 15 54 58 80 131 155 212 335
9 215	157
6	8 15 17 24 68 78 87 88
59	67 124 144 206 244
67 76	7 8 17 23 27 32 38 39 40 41 50 63 66 72 77 83 85 87 91 101 103 116 126 130 135 144 150 153 165 171 172 175 200 231 239 254 426 470 476
0 1 49	12 13 15 16 32 80 164 366
74	8 30 32 38 51 69 81 85 86 87 95 100 102 116 150 156 183 197 207
1 9	66
105	15 73
0	15 41 45 59 94 142 161 387
14 21	83 106
27 109	27 71 91 101 275 350 388 682
33	8 15 25 38 51 69
36	91 137 180 185 316
25	7 15 16 30 38 80 83 85 89 297 324
17	27 41 92
1	15 16 17 27 80 100 101 102 161 232
117	7 15 16 37 54 83 94 100 102 203
0	23 118 251
78	0 1 15 24 27 30 32 41 54 81 89 94 153
35 36 44	27 202
12 76 78	24 27 37 46 68 71 85
1	15 37 45 100 102
23	28 32 37 86 116 153 204 275 422
48	15 41 85 156 161
15	10
62 99	15 27 90 116 118 156
60	77 119 121
9	15 16 27 37 41 67 89 118 180 181 189 213 214 251
15 41	15 83 84 87
3 15 24	15 16 27 32 41 68 71 87 116 187 282
15	15 24 30 41 51 75 87 116
9	15 52 118 189
50 55 66	15 16 25 33 49 60 67 83 143 206 239
27 171	24 32 78 84 85 116
0	143
1	4 38
136	7 8 15 16 32 33 37 38 39 48 49 50 54 58 60 69 73 75 77 78 81 83 87 90 91 94 101 103 116 123 153 165 171 174 175 185 200 204 275 426
15	15 47 95
80	9 67
78 80 144	27 54 61 94 116 135 218
76	0 15 37 41 83 116 161
6	16 32 68 87 180 181 202 350 385
46 50	8 12 21 38 44 67 71 76 135 148 228 246 335
17	15 25 27 32 38 68 76
1 53	88 124 225
32	0 24 27 28 51 54 78 94 135 204 251
7	7 15 37 38 44 67 71 89 101
7	15 27 30 51 81 85 116
68	15 41 45
25	49 60 67 80 124 137 215 293
15 99	15 41 69 116 118
74	69 75 78 84 86 119 121 169 182 216
32	2 8 15 23 38 66 80 100 102 161
68	8 9 15 25 38 44 49
101 175	27 41 57
0	15 38 43 44 45 46 208
97	2 12 43 46 81 144 152 250 317
110	172
27 109	15 16 24 32 38 68 84 87 116 136 137
0 4	15 112 259
54	96
36	16 32 91
78	15 32 37 54 61 94 99
1	79
27 42	16 27 32 41 57 68 77 78 91 116 136 180 185 187 282
20	15 16 32 33 38 54 68 148
136	0 2 6 15 16 37 38 39 40 44 46 49 54 61 67 80 88 90 94 116
15 117	48 50 124 126 130 383
20 107	16 23 24 27 41 68 80 84 87 185 245 452
27 109	16 27 32 52 68 83 87 89 111
114	83 91 111 187 227
32 37 49	1 2 7 26 38 46 54 76 80 101 153
89	9 73 88 243
54 325	39 40 83 153 165
0 195	0 6 8 15 30 31 38 43 88 100 102 234 240 269 376 626
92	15 27 41 51 89
66 78 99	39 50 60 73 77 83 96 124 165
14	27 39 40 41 54 61 83 165
35	15 16 18 27 32 41 66 85 90 149 160 210 211 250 295 324 327
15	51 75 81 85 86
19 20 87	16 68 108 149 184 202 223 367 368
12	27 31 135 218
6	83 92 107 118 119 216
52	15 51 119 216 233 252
60	28 107 143 186 187 348
68	15 44 66 76
80	78 120 135 208 218
125	32 44 67 68
38 130	15 51 75 85 119 233
33	130 132 270
57	0 6
6	24 27 32 41 68 116 169
33	15 17 25 33 38 54 85 110
53	8 27 41 42 49 50 56 60 75 264
18	52 219 239
1	85 95 362
14 44	16 41 48 77 83 106 109 159 210 211
6	16 32 89 108
0 78	16 27 37 39 41 48 50 54 59 60 61 83 90 91 96 108 116 153 387
80	287
1 12 83 173	15 45 80 103
14 52	0 15 27 37 39 40 41 48 54 60 94 153 202 340 405
43	30 51 67 78 83 108 113 115 120 135 494
12	78 380
35	18 23 77 83 91 106 109 137 186 238 316 372
27	8 9 33 38 68 116 184
157	12 15 88 102 155 234 324 683
43	24 32 206 228 348
32	2 5 10 16 32 38 71 89 202 684
21	15 16 26 41 71 85 112 203 295
0 5 7	15 17 67 78 83 116 118
40	41 75
9	9 12 13 15 16 18 23 27 29 86 89 138 189 386
1	15 24 27 85 100 102 353 354 355
14	15 25 41 100 102
145	8 46 270 405
24	15 17 69 75 78 85 96 116 118 182 197
1	77 84
6 64 163	15 89 118 189
1 15 49 83	2 5 7 8 17 24 37 100 102
33 80 83 123 125	0 2 6 15 16 49 54 59 80 241
9	15 24 38 44 80 202
48	10 15 16 18 24 32 41 44 45 68 211
35 44	27 202
59	10 15 16 17 24 67 76 101 180 181
4 15 20	7 15 17 38 41 54 71 76 80 85 161 207
25	38 111 112 118 124 187 215
67	48 92
1 3 10 17 32 40 57 68 116 125	6 15 17 38 46 48 49 61 71 80 94 124 144
25	63 100 102 103 140 215
121	41 75 79 82
0	12 46 66 91
0	6 15 32 33 54 83 84 87 90 155
15 43 48	3 5 15 61 94 142 148
37	51 77 120 316
1 12	22 51 66 424
17	5
11 35	18 83
7	49 50 60 83 85 125 165
6	120 221 421 484
52	27 32 39 40 41 48 50 54 58 60 124 126 153 159
85	30 51 78 83 118 280 383
6	202 341
87	16 41 78
9 36 44	15 16 27 32 41 64 68 116 180 185 283
16	40 60 73 107 126 171 190 243 285 391 448
49 117 132	7 37 54 89 275
21	16 41
53	83 85 96 165
107	8 15 16 24 27 28 30 69 83 85 87 119 121 135 156
0 7	15 16 17 27 30 41 51 89 101 116 161
68	67 132 180 181 385
1 14	8 12 16 26 41 49 50 71 85 100 102 112 203 264 295 512
15 24 41 107	15 24 28 30 150 197 207
0 84	15 17 27 37 38 46 54 90 94 148 161
32	2 3 5 6 7 15 25 54 80 100 102 161
41 82	15 24 30 116 120 284
1 6	40 48 58 60 124 153 206 244
9 29 61 123	16 47 67 219
42	16 27 41 57 78 84 116 160 211
277	0 2 16 23 32 54 105 226
0	6 32 46 90 127 144 155 299
1 37	17 37 45 67 89 161 433
21	41 89
6	16 17 38 68 185
54	48 169 186 206
6 40	108 116
52	39 40 48 127 243
125	12 15 25 38 46 59 71 89 100 101 102 362
38	15 41 51 85 142 156 271 351
12 17	27 66 103 148 212 239 347
16	2 10 16 17 38 91 311
45	12 18 41 118
1 32	7 15 25 27 45 46 64 89 101
82	44 46 85 87
51 112	15 67
14	17 30
1	18 41 316
64	15 18 26 41 45 252
62 111	15 91 151
17	27 41 66 103 247 338
43	8 10 15 16 38 46 49 54 67 134 135 172 178 219 381
0	7 15 27 37 45 46 59 71 76 80 386
77	60
73	8 9 60 243
183	0 2 8 15 17 24 27 32 41 54 80
6	8 16 30 51 78 83 111
21 64	83 87 118
6	15 27 38 44 68 76 116 135 218
34	15 16 37 54 83 89 101 120
54 117	40 83 96
1	15 80 85 86 156
8	15 46 51 66 100 102 251 275
21	12 15 38 41 46 71
27 50 109	60 75 77 78 83 92 95 111 118 199
54	39 48 83 85 96 165
6 14 51	30 67 89 156
183	15 48 60 68 80 100 102 131
43 56 81 88	25 28 54 71 94 298
32	2 54 116 262 529
83	15 64 66 68 189
12 92	8 15 30 44 67 78 120 156 169
2	414
36	16 33 89 101 108 172 185
0 11 146 155	17 24 52 80 153 161
9	151 292 449
5 82	15 38 64 68 71 87 116 245 610
15	8 17 27 41 67 78 83 113 115 387
74	24 78 85 108 191 207
6	16 41 83 116 118 119 121 379 383
51	15 41 144
1	15 24 37 57 80 85 90 161 366 433
216	45 46 101 208
15	15 24 25 28 64 71 75
15	41 85 86 248
24	17 27 30 120
31	15 16 89 189 251 275 510
177	16 18 39 83 91 106 185 227 316
101 175	10 16 18 45 136 149 178
92	28 51 83 85 118 275
7	15 37 38 46 53 54 67 78 88 315 362 380
6 45	15 28 30 67 83 144 162 173 186 191 193 194 195 198 202 206 224 346
37 43	8 27 38 48 95 246 429
0 11 12	7 12 15 38 71 101
17 93	15 25 44 50 89
36	54 91 185 227 300 301
11 21 49 78	15 17 27 28 32 41 61 71 80 94 161 316
17	68 89 405 408
6	15 17 41 68 71 116
198	202
1	15 27 37 100 101 102 517
50 267	8 9 16 21 38 44 67 78 146 228 250 592
105	8 17 47
31	15 16 41 52 89 189
23	17 27 32 41 87 108 116
1	12 100 102 256 263 295 366
12 37	15 23 25 29 38 54 66 127 212
53	39 48 83 124 127 165 186
15	23 41 116 161
105	7 36 89 101 325
42 57	38 49 50 59 60 124 151
184	8 15 27 68 85 116 208 218
1	15 18 30 37 51 100 102 118 295 366
80	477
17	17 26 44 45 54 59 67 89 101 103 148 299 347
8 9	15 27 28 41 77 116 119 121 136 186 187 210
9	10 18 149
0	16 54 61 142
6	16 67 78 83 112 305 426
14	7 15 26 38 54 71
15 22 108	24 27 33 54 81 85 100 102 114 240 269 404
24 99	24 80 85 156
1	24 41
11	15 37 51 89 100 102 251 275
6 217	15 16 27 32 38 41 68 84 87 106 116 149 154 189 223 239 263 350 372 373
0	280
29 68	15 16 24 32 89 136 148
15 107	27 30 44 116 120 158 256
0 3 15 17 99	83
1 11 55	15 37 100 102 404
14 21	15 16 24 27 41 66 68 85 90 108 161
27 109	16 30 78 83 118 143 191 207 414
12 49	3 5 88 100 102 103
79	39 54 93 129
